gw_id,gw_title,gw_heading,print_place_gw,year_from,year_to,language_statement_gw_title,istc_id,gw_url,istc_url,technical_note
XI483C,Horae ad usum Romanum.,"Horae ad usum Romanum. Paris: [Philippe Pigouchet für] Enguilbert und Geoffroi de Marnef, [um 1489(?)]. 8°",Paris,1489,1489,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI483C.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden
XI483D,Horae. Officium BMV.,"Horae. Officium BMV. Paris: Philippe Pigouchet für Simon Vostre, 1484. 4°",Paris,1484,1484,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI483D.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden
XI483E,Horae. Officium BMV.,"Horae. Officium BMV. Paris: Jean Poitevin, 1488. 8°",Paris,1488,1488,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI483E.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden
XI483F,Horae ad usum Parisiensem.,"Horae ad usum Parisiensem. Paris, 1500. 4°",Paris,1500,1500,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI483F.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden
XI486A,Horae ad usum Ebroicensem (Évreux) (Almanach 1513–1530).,Horae ad usum Ebroicensem (Évreux) (Almanach 1513–1530). Paris: für Simon Vostre. 4°,Paris,,,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI486A.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden
XI487A,Horae ad usum Romanum. 4 (64?)°,Horae ad usum Romanum. 4 (64?)°,,,,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI487A.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden
XI506AP,"Horae ad usum Anbianensem (Amiens), franz.","Horae ad usum Anbianensem (Amiens), franz. Paris: [Philippe Pigouchet für Simon Vostre, um 1502]. 8°",Paris,1502,1502,franz.,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI506AP.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden
XI519A,Horae ad usum Romanum.,Horae ad usum Romanum. Paris: Thielmann Kerver für Gilles Remacle. 8°,Paris,,,,ih00412350,https://gesamtkatalogderwiegendrucke.de/docs/GWXI519A.htm,https://data.cerl.org/istc/ih00412350,
XI519B,Horae ad usum Romanum.,Horae ad usum Romanum. Paris: Guillaume Anabat für Gilles und Germain Hardouyn. 4°,Paris,,,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI519B.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden
XI549AP,Horae ad usum Romanum (Almanach 1489-1508).,Horae ad usum Romanum (Almanach 1489-1508). [Paris: Antoine Verard]. 8°,Paris,,,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI549AP.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden
XI553A,Horae ad usum Romanum (Almanach 1516–1530). 12°,Horae ad usum Romanum (Almanach 1516–1530). 12°,,,,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI553A.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden
XI553AP,Horae ad usum Romanum.,"Horae ad usum Romanum. [Paris: Thielmann Kerver, nach 1500]. 8°",Paris,1500,1500,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI553AP.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden
XI553B,Horae ad usum Sarum (Salisbury) (Almanach 1503–1520).,Horae ad usum Sarum (Salisbury) (Almanach 1503–1520). [Paris: Guillaume Le Rouge] für Antoine Vérard. 4°,Paris,,,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI553B.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden
XI553C,Horae ad usum Sarum (Salisbury).,Horae ad usum Sarum (Salisbury). [Paris: Pierre Le Dru(?) für Jean Poitevin]. 8°,Paris,,,,ih00425600,https://gesamtkatalogderwiegendrucke.de/docs/GWXI553C.htm,https://data.cerl.org/istc/ih00425600,
XI598A,Horae ad usum Romanum.,Horae ad usum Romanum. Paris: Nicolas Higman für Simon Vostre. 8°,Paris,,,,ih00417200; ih00417300,https://gesamtkatalogderwiegendrucke.de/docs/GWXI598A.htm,https://data.cerl.org/istc/ih00417200; https://data.cerl.org/istc/ih00417300,
XI598B,"Horae ad usum Romanum, spanisch.","Horae ad usum Romanum, spanisch. Paris: Nicolas Higman für Simon Vostre, [um 1520]. 4°",Paris,,,,ih00401280,https://gesamtkatalogderwiegendrucke.de/docs/GWXI598B.htm,https://data.cerl.org/istc/ih00401280,
XI599A,Horae ad usum Namnetensem (Nantes) (Almanach 1502–1520).,Horae ad usum Namnetensem (Nantes) (Almanach 1502–1520). Paris: [Philippe Pigouchet] für Simon Vostre. 8°,Paris,,,,ih00348200,https://gesamtkatalogderwiegendrucke.de/docs/GWXI599A.htm,https://data.cerl.org/istc/ih00348200,
XI599B,Horae ad usum Parisiensem.,Horae ad usum Parisiensem. [Paris: für Antoine Vérard(?)]. 8°,Paris,,,,"ih00357020,1",https://gesamtkatalogderwiegendrucke.de/docs/GWXI599B.htm,"https://data.cerl.org/istc/ih00357020,1",
XI612A,Horae. Les Grandes Suffrages.,Horae. Les Grandes Suffrages. [Paris]: für Simon Vostre.,Paris,,,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI612A.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden
XI612BP,Horae ad usum Sarum (Salisbury).,"Horae ad usum Sarum (Salisbury). [Paris: Jean Barbier, um 1510].",Paris,,,,ih00420620,https://gesamtkatalogderwiegendrucke.de/docs/GWXI612BP.htm,https://data.cerl.org/istc/ih00420620,
XI622AP,Horae ad usum Romanum.,"Horae ad usum Romanum. Paris: Nicolas Higman, nach 1500. 8°",Paris,1500,1500,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI622AP.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden
XI633A,Horae ad usum Romanum.,Horae ad usum Romanum. Paris: Guillaume Anabat für Gilles und Germain Hardouyn. 4°,Paris,,,,ih00415000,https://gesamtkatalogderwiegendrucke.de/docs/GWXI633A.htm,https://data.cerl.org/istc/ih00415000,
XI633B,Horae ad usum Parisiensem (Almanach 1525–1545) .,Horae ad usum Parisiensem (Almanach 1525–1545) . Paris: Pierre Roffet. 4°,Paris,,,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI633B.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden
XI633CP,Horae ad usum Romanum.,"Horae ad usum Romanum. Paris: Philippe Pigouchet, nach 1500. 8°",Paris,1500,1500,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI633CP.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden
XI643A,Horae ad usum Parisiensem (Paris) bzw. Turonensem (Tours) (Almanach 1497–1520).,"Horae ad usum Parisiensem (Paris) bzw. Turonensem (Tours) (Almanach 1497–1520). [Paris: André Bocard] für Antoine Vérard, 14.VIII.1500. 8°",Paris,1500,1500,,ih00339470; ih00427895,https://gesamtkatalogderwiegendrucke.de/docs/GWXI643A.htm,https://data.cerl.org/istc/ih00339470; https://data.cerl.org/istc/ih00427895,
XI646A,Horae ad usum Romanum (Almanach 1497–1520).,Horae ad usum Romanum (Almanach 1497–1520). [Paris: Thielmann Kerver]. 8°,Paris,,,,ih00393100,https://gesamtkatalogderwiegendrucke.de/docs/GWXI646A.htm,https://data.cerl.org/istc/ih00393100,
XI646B,Horae ad usum Romanum (Almanach 1500–1521).,Horae ad usum Romanum (Almanach 1500–1521). Paris: für Antoine Vérard. 8°,Paris,,,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI646B.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden
XI654A,Horae ad usum Parisiensem.,"Horae ad usum Parisiensem. [Paris, 1500]. 8°",Paris,1500,1500,,ih00357030,https://gesamtkatalogderwiegendrucke.de/docs/GWXI654A.htm,https://data.cerl.org/istc/ih00357030,
XI655A,Horae ad usum Romanum (Almanach 1497–1520).,"Horae ad usum Romanum (Almanach 1497–1520). Paris: Antoine Chappiel für Germain Hardouyn, 5.X. 8°",Paris,,,,ih00412500,https://gesamtkatalogderwiegendrucke.de/docs/GWXI655A.htm,https://data.cerl.org/istc/ih00412500,
XI655BP,Horae ad usum Romanum.,"Horae ad usum Romanum. Paris: Félix Baligault, um 1507/1508. 8°",Paris,1507,1508,,ih00408800,https://gesamtkatalogderwiegendrucke.de/docs/GWXI655BP.htm,https://data.cerl.org/istc/ih00408800,
XI674A,Horae. Officium BMV.,Horae. Officium BMV. [um 1474]. 16°,,1474,1474,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI674A.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden
XI674B,Horae. Officium BMV.,Horae. Officium BMV. Venedig: Nicolas Jenson. 18°,Venedig,,,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI674B.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden
XI693A,Horae. Compendium deprecationum.,"Horae. Compendium deprecationum. Venedig: Bernardinus de Vitalibus, Januar 14[9]3. 8°",Venedig,,,,ic00790500,https://gesamtkatalogderwiegendrucke.de/docs/GWXI693A.htm,https://data.cerl.org/istc/ic00790500,
XI695A,"Horae. Officium BMV, ital.","Horae. Officium BMV, ital. Florenz, 1482.",Florenz,1482,1482,ital.,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI695A.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden
XI701A,Horae beatae virginis Mariae Romanae.,"Horae beatae virginis Mariae Romanae. Antwerpen, 1488. 8°",Antwerpen,1488,1488,,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI701A.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden
XI712A,"Horae, niederl. Getijdenboek. 8°","Horae, niederl. Getijdenboek. 8°",,,,niederl.,,https://gesamtkatalogderwiegendrucke.de/docs/GWXI712A.htm,,Im GW-Kopf keine ISTC-Verknüpfung gefunden
